web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,release_date,budget,revenue,runtime,genres,spoken_languages,production_countries,vote_average,vote_count
https://www.nytimes.com/2023/05/25/movies/the-attachment-diaries-review.html,"A gynecologist and her patient form a horrifyingly twisted connection in this batty, bloody Argentine melodrama.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Attachment Diaries (Movie), rank: 2, major: N}, {name: persons, value: Diment, Valentin Javier, rank: 3, major: N}",2023-05-25T11:00:03+0000,295,"‘The Attachment Diaries’ Review: Love, Sick",,,The Attachment Diaries,,,,By Jeannette Catsoulis,,The Attachment Diaries,2021-10-07,0,0,102,"Drama, Mystery, Thriller, Horror",Spanish,Argentina,4.0,2
https://www.nytimes.com/2023/05/04/movies/you-can-live-forever-review.html,Religion comes between two girls falling in love in the 1990s in this sweet coming-of-age film bathed in grunge hues.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: You Can Live Forever (Movie), rank: 2, major: N}, {name: persons, value: Slutsky, Mark, rank: 3, major: N}, {name: persons, value: Watts, Sarah (Film Director), rank: 4, major: N}, {name: persons, value: ""ODriscoll, Anwen"", rank: 5, major: N}, {name: persons, value: Laporte, June (Actor), rank: 6, major: N}",2023-05-04T11:00:08+0000,294,‘You Can Live Forever’ Review: Do You Love Me Now?,,,You Can Live Forever,,,,By Elisabeth Vincentelli,,You Can Live Forever,2022-06-11,0,0,96,"Drama, Romance","French, English",Canada,7.3,38
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Bracey, Luke (1989- ), rank: 2, major: N}, {name: persons, value: Liu, Simu, rank: 3, major: N}, {name: persons, value: Reid, Taylor Jenkins, rank: 4, major: N}, {name: persons, value: Soo, Phillipa, rank: 5, major: N}, {name: persons, value: Fickman, Andy, rank: 6, major: N}, {name: creative_works, value: One True Loves (Movie), rank: 7, major: N}",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,2023-04-07,0,37820,100,"Romance, Drama, Comedy",English,"Germany, United States of America",6.813,48
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"{name: subject, value: Documentary Films and Programs, rank: 1, major: N}, {name: creative_works, value: The Lost Weekend: A Love Story (Movie), rank: 2, major: N}, {name: persons, value: Pang, May, rank: 3, major: N}, {name: persons, value: Lennon, John, rank: 4, major: N}, {name: persons, value: Ono, Yoko, rank: 5, major: N}, {name: persons, value: Brandstein, Eve, rank: 6, major: N}, {name: persons, value: Kaufman, Richard S (Filmmaker), rank: 7, major: N}, {name: persons, value: Samuels, Stuart (Filmmaker), rank: 8, major: N}, {name: subject, value: Content Type: Personal Profile, rank: 9, major: N}, {name: subject, value: Pop and Rock Music, rank: 10, major: N}",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,2023-04-13,0,0,95,Documentary,English,United States of America,6.0,2
https://www.nytimes.com/2023/03/30/movies/a-thousand-and-one-review.html,"A mesmerizing Teyana Taylor stars in A.V. Rockwell’s feature directing debut, about motherhood and survival in a fast-changing city.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: A Thousand and One (Movie), rank: 2, major: N}, {name: persons, value: Rockwell, AV (Film Director), rank: 3, major: N}, {name: persons, value: Taylor, Teyana (1990- ), rank: 4, major: N}",2023-03-30T18:53:42+0000,971,‘A Thousand and One’ Review: A New York Love Story,Critic’s Pick,,An Unbending Will Meets a Shifting City,,,,By Manohla Dargis,,A Thousand and One,2023-03-31,0,0,116,Drama,English,United States of America,7.0,50
https://www.nytimes.com/2023/02/09/movies/your-place-or-mine-review.html,This humdrum Netflix romantic comedy features Reese Witherspoon and Ashton Kutcher as longtime friends with possibly hidden feelings for each other.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Your Place or Mine (Movie), rank: 2, major: N}, {name: persons, value: Witherspoon, Reese, rank: 3, major: N}, {name: persons, value: Kutcher, Ashton, rank: 4, major: N}, {name: persons, value: McKenna, Aline Brosh, rank: 5, major: N}",2023-02-10T00:00:05+0000,569,‘Your Place or Mine’ Review: Try Neither,,,They Have a Humdrum Kind of Love,,,,By Amy Nicholson,,Your Place or Mine,2023-02-10,0,0,109,"Romance, Comedy",English,United States of America,6.31,630
https://www.nytimes.com/2023/02/02/movies/love-in-the-time-of-fentanyl-review.html,"To combat the overdose crisis, a group that includes former and current users open a safe consumption site where shooting up does not have to mean death.",The New York Times,"{name: subject, value: Documentary Films and Programs, rank: 1, major: N}, {name: subject, value: Fentanyl, rank: 2, major: N}, {name: subject, value: Drug Abuse and Traffic, rank: 3, major: N}, {name: subject, value: Volunteers and Community Service, rank: 4, major: N}, {name: creative_works, value: Love in the Time of Fentanyl (Movie), rank: 5, major: N}, {name: persons, value: Askey, Colin, rank: 6, major: N}, {name: glocations, value: Vancouver (British Columbia), rank: 7, major: N}, {name: organizations, value: Overdose Prevention Society, rank: 8, major: N}",2023-02-02T12:00:11+0000,306,"‘Love in the Time of Fentanyl’ Review: Heartbreak, Death and Hope in Vancouver",,,Love in the Time Of Fentanyl,,,,By Concepción de León,,Love in the Time of Fentanyl,2023-02-03,0,0,85,Documentary,English,"Canada, United States of America",0.0,0
https://www.nytimes.com/2023/01/19/movies/after-love-review.html,"In this intelligent melodrama by the director Aleem Khan, a British woman discovers her husband has been leading a double life.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: After Love (2020) (Movie), rank: 2, major: N}, {name: persons, value: Khan, Aleem, rank: 3, major: N}, {name: persons, value: Scanlan, Joanna (1961- ), rank: 4, major: N}",2023-01-19T12:00:06+0000,359,‘After Love’ Review: The Other Woman,Critic’s Pick,,After Love,,,,By Beatrice Loayza,,After Love,2021-06-04,0,0,89,Drama,"English, Arabic, French, Urdu",United Kingdom,7.3,90
https://www.nytimes.com/2017/08/08/movies/after-love-review.html,"A couple break up, but remain together, frustratingly, because of the husband’s financial woes.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: After Love (Movie), rank: 2, major: N}, {name: persons, value: Lafosse, Joachim, rank: 3, major: N}, {name: persons, value: Bejo, Berenice, rank: 4, major: N}, {name: persons, value: Kahn, Cedric, rank: 5, major: N}",2017-08-08T19:17:54+0000,274,Review: Staying Together ‘After Love’ and Regretting Every Moment,,,After Love,,,,By Glenn Kenny,,After Love,2021-06-04,0,0,89,Drama,"English, Arabic, French, Urdu",United Kingdom,7.3,90
https://www.nytimes.com/2023/01/05/movies/alcarras-review.html,"In this naturalistic drama from Spain, a family confronts the impending loss of its generations-old farm.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Simon, Carla, rank: 2, major: N}, {name: creative_works, value: Alcarras (Movie), rank: 3, major: N}",2023-01-05T12:00:03+0000,306,‘Alcarràs’ Review: Labor of Love,,,Alcarràs,,,,By Devika Girish,,Alcarràs,2022-04-29,0,0,120,Drama,Catalan,Spain,6.908,158
https://www.nytimes.com/2022/11/23/movies/sound-of-christmas-review.html,A young singer gets more than she bargained for when she accepts a job as a nanny for a billionaire’s children.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Ne-Yo, rank: 2, major: N}, {name: creative_works, value: The Sound of Christmas (Movie), rank: 3, major: N}, {name: persons, value: Mattison, Booker T, rank: 4, major: N}, {name: persons, value: McNeill, Serayah, rank: 5, major: N}",2022-11-23T15:00:09+0000,277,‘The Sound of Christmas’ Review: A Gospel Singer Finds Love,,,The Sound  Of Christmas,,,,By Concepción de León,,The Sound of Christmas,2022-11-24,0,0,0,"TV Movie, Drama",English,United States of America,8.0,4
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Inspection (Movie), rank: 2, major: N}, {name: persons, value: Bratton, Elegance, rank: 3, major: N}",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,2022-11-18,0,0,95,Drama,"Arabic, Spanish, English",United States of America,6.4,45
https://www.nytimes.com/2022/11/17/movies/bones-and-all-review.html,Luca Guadagnino’s latest stars Timothée Chalamet and Taylor Russell as young cannibals on the run.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Bones and All (Movie), rank: 2, major: N}, {name: persons, value: Guadagnino, Luca, rank: 3, major: N}, {name: persons, value: Chalamet, Timothee (1995- ), rank: 4, major: N}, {name: persons, value: Russell, Taylor (1994- ), rank: 5, major: N}",2022-11-17T12:00:06+0000,710,‘Bones and All’ Review: You Eat What You Are,,,"It’s Eat, Prey, Love on a Journey of Self-Discovery",,,,By A.O. Scott,,Bones and All,2022-11-18,18000000,15100000,131,"Drama, Horror, Romance",English,"Italy, United States of America",7.127,1079
https://www.nytimes.com/2022/10/20/movies/my-policeman-review.html,"A schoolteacher, her police officer husband and his lover deny each other romantic satisfaction in this dismal melodrama.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: My Policeman (Movie), rank: 2, major: N}, {name: persons, value: Grandage, Michael, rank: 3, major: N}",2022-10-20T16:52:51+0000,303,"‘My Policeman’ Review: Two Love Affairs, Equally Tragic",,,My Policeman,,,,By Teo Bugbee,,My Policeman,2022-10-20,0,0,113,"Drama, Romance",English,"United Kingdom, United States of America",7.758,596
https://www.nytimes.com/2022/09/01/movies/waiting-for-bojangles-review-endless-love.html,"Set in Paris in the 1960s, the film tells the story of two irrepressible lovers, and their young son, whose tale turns tragic.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Bourdeaut, Olivier, rank: 2, major: N}, {name: creative_works, value: Waiting for Bojangles (Movie), rank: 3, major: N}, {name: persons, value: Roinsard, Regis, rank: 4, major: N}",2022-09-01T11:00:06+0000,267,‘Waiting for Bojangles’ Review: Endless Love,,,Waiting for Bojangles,,,,By Calum Marsh,,Waiting for Bojangles,2021-10-13,0,0,124,"Drama, Comedy, Romance","French, English","France, United States of America",7.41,278
https://www.nytimes.com/2022/08/04/movies/i-love-my-dad-review.html,This comedy is a daddy-issues movie with a queasy premise truly made for these times.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Oswalt, Patton, rank: 2, major: N}, {name: creative_works, value: I Love My Dad (Movie), rank: 3, major: N}, {name: persons, value: Morosini, James, rank: 4, major: N}",2022-08-04T11:00:05+0000,418,‘I Love My Dad’ Review: A Father Catfishes His Son,,,A Father Catfishes His Son. We Just Wait for the Ick.,,,,By Glenn Kenny,,I Love My Dad,2022-08-05,0,0,90,Comedy,English,United States of America,5.768,41
https://www.nytimes.com/2022/07/28/movies/a-love-song-review.html,Two former childhood friends rekindle their connection in this sweetly hopeful story of romantic longing.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: A Love Song (Movie), rank: 2, major: N}, {name: persons, value: Walker-Silverman, Max, rank: 3, major: N}, {name: persons, value: Dickey, Dale (Actor), rank: 4, major: N}, {name: persons, value: STUDI, WES, rank: 5, major: N}",2022-07-28T11:00:06+0000,395,‘A Love Song’ Review: When Moving Forward Means Looking Back,Critic’s Pick,,The Romantic Ache That Never Truly Dies,,,,By Jeannette Catsoulis,,A Love Song,2022-07-29,0,0,81,"Drama, Romance",English,United States of America,7.0,30
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Holmes, Katie, rank: 2, major: N}, {name: creative_works, value: Alone Together (Movie), rank: 3, major: N}",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,2022-07-22,0,0,101,"Romance, Drama",English,United States of America,5.1,30
https://www.nytimes.com/2022/07/07/movies/both-sides-of-the-blade-review.html,"In the latest film from Claire Denis, Juliette Binoche plays a Parisian radio journalist in a romantic quandary.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Denis, Claire, rank: 2, major: N}, {name: persons, value: Binoche, Juliette, rank: 3, major: N}, {name: persons, value: Lindon, Vincent, rank: 4, major: N}, {name: creative_works, value: Both Sides of the Blade (Movie), rank: 5, major: N}",2022-07-07T11:00:07+0000,649,‘Both Sides of the Blade’ Review: Who Do You Love?,,,A Bliss Doomed To Be Doused,,,,By A.O. Scott,,Both Sides of the Blade,2022-07-08,0,1747438,117,"Drama, Romance",French,France,5.712,66
https://www.nytimes.com/2022/07/06/movies/fire-of-love-review.html,Sara Dosa’s new documentary chronicles the lives and deaths of the French scientists Katia and Maurice Krafft.,The New York Times,"{name: subject, value: Documentary Films and Programs, rank: 1, major: N}, {name: subject, value: Volcanoes, rank: 2, major: N}, {name: creative_works, value: Fire of Love (Movie), rank: 3, major: N}, {name: subject, value: Content Type: Personal Profile, rank: 4, major: N}, {name: subject, value: Deaths (Fatalities), rank: 5, major: N}, {name: persons, value: Dosa, Sara, rank: 6, major: N}, {name: persons, value: Krafft, Maurice (1946-91), rank: 7, major: N}, {name: persons, value: Krafft, Katia (1942-91), rank: 8, major: N}",2022-07-06T11:00:06+0000,609,‘Fire of Love’ Review: A Volcanic Romance,critic’s pick,,A Volcanic Romance Across Continents,,,,By A.O. Scott,,Fire of Love,2022-07-06,0,0,93,Documentary,"Spanish, French, English","Canada, United States of America",7.5,171
https://www.nytimes.com/2022/06/16/movies/stay-prayed-up-review.html,"A new documentary about the gospel ensemble the Branchettes and its guiding light, Lena Mae Perry, is a plain-spoken tribute.",The New York Times,"{name: subject, value: Documentary Films and Programs, rank: 1, major: N}, {name: subject, value: Gospel Music, rank: 2, major: N}, {name: creative_works, value: Stay Prayed Up (Movie), rank: 3, major: N}, {name: subject, value: Content Type: Personal Profile, rank: 4, major: N}, {name: persons, value: Perry, Lena Mae, rank: 5, major: N}, {name: organizations, value: Branchettes (Music Group), rank: 6, major: N}, {name: persons, value: Anderson, DL (Filmmaker), rank: 7, major: N}, {name: persons, value: Durning, Matthew, rank: 8, major: N}",2022-06-16T11:00:08+0000,330,‘Stay Prayed Up’ Review: Spreading the Gospel of Love,,,Stay Prayed Up,,,,By Glenn Kenny,,Stay Prayed Up,2021-09-01,0,0,73,Documentary,,,0.0,0
https://www.nytimes.com/2022/05/26/movies/dinner-in-america-review.html,A rage-fueled rock singer on the run from the police meets and falls in love with a gullible young woman eager to escape her circumstances.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Rehmeier, Adam, rank: 2, major: N}, {name: creative_works, value: Dinner in America (Book), rank: 3, major: N}",2022-05-26T11:00:04+0000,254,‘Dinner in America’ Review: A Punk-Rock Love Story,,,Dinner in America,,,,By Concepción de León,,Dinner in America,2020-05-27,0,0,106,"Comedy, Drama, Music, Romance",English,United States of America,6.8,72
https://www.nytimes.com/2022/05/03/movies/in-a-new-york-minute-review.html,This drama from Ximan Li teases time in telling the stories of three Chinese women living in a city that tempts promise but delivers frustration.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: In A New York Minute (Movie), rank: 2, major: N}, {name: persons, value: Ximan Li, rank: 3, major: N}",2022-05-03T21:05:25+0000,299,‘In a New York Minute’ Review: Love or Freedom?,,,In a New York Minute,,,,By Lisa Kennedy,,In a New York Minute,2019-04-28,0,0,102,Drama,English,,5.5,1
https://www.nytimes.com/2022/04/28/movies/anais-in-love-review.html,"A restless woman discovers herself in a seductive French romance that throws out the usual dusty script about women, desire and pleasure.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Bourgeois-Tacquet, Charline, rank: 2, major: N}, {name: creative_works, value: Anais in Love (Movie), rank: 3, major: N}",2022-04-28T16:18:57+0000,842,‘Anaïs in Love’ Review: Portrait of a Woman on the Run,Critic’s Pick,,Portrait of a Restless Heart,,,,By Manohla Dargis,,Anaïs in Love,2021-09-15,0,41356,98,"Drama, Romance, Comedy","French, English",France,6.233,129
https://www.nytimes.com/2022/04/28/movies/i-love-america-review.html,The determinedly uplifting comedy follows a 50-year-old French filmmaker as she dates in Los Angeles.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Marceau, Sophie, rank: 2, major: N}, {name: creative_works, value: I Love America (Movie), rank: 3, major: N}, {name: persons, value: Azuelos, Lisa, rank: 4, major: N}",2022-04-28T11:00:07+0000,291,‘I Love America’ Review: The Gauche Rituals of Modern Romance,,,I Love America,,,,By Nicolas Rapold,,I Love America,2022-03-11,0,0,102,"Comedy, Romance",French,United States of America,5.2,70
https://www.nytimes.com/2022/04/18/movies/see-you-then-review.html,"Former lovers reconnect, litigating the past and present, in this drama from Mari Walker.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: See You Then (Movie), rank: 2, major: N}, {name: persons, value: Walker, Mari, rank: 3, major: N}",2022-04-18T11:00:03+0000,300,‘See You Then’ Review: The More Things Stay the Same,,,The Persistent Melancholy of Love,,,,By Kyle Turner,,See You Then,2022-04-01,0,0,74,Drama,English,United States of America,2.5,2
https://www.nytimes.com/2022/04/07/movies/la-mami-review-tough-love.html,This documentary about the den mother of dancers at a Mexico City cabaret is vérité at its best.,The New York Times,"{name: subject, value: Documentary Films and Programs, rank: 1, major: N}, {name: subject, value: Women and Girls, rank: 2, major: N}, {name: subject, value: Dancing, rank: 3, major: N}, {name: subject, value: Bars and Nightclubs, rank: 4, major: N}, {name: subject, value: Labor and Jobs, rank: 5, major: N}, {name: subject, value: Content Type: Personal Profile, rank: 6, major: N}, {name: glocations, value: Mexico City (Mexico), rank: 7, major: N}, {name: glocations, value: Mexico, rank: 8, major: N}, {name: creative_works, value: La Mami (Movie), rank: 9, major: N}, {name: persons, value: Garvin, Laura Herrero, rank: 10, major: N}",2022-04-07T11:00:04+0000,278,‘La Mami’ Review: Tough Love,Critic’s Pick,,La Mami,,,,By Beandrea July,,La Mami,2020-01-27,0,0,82,Documentary,Spanish,"Mexico, Spain",6.2,4
https://www.nytimes.com/2022/03/17/movies/love-after-love-review.html,Ann Hui’s World War II-era film is lovely to look at but lacks emotional depth and resonance.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: organizations, value: MUBI Inc, rank: 2, major: N}, {name: persons, value: Hui, Ann, rank: 3, major: N}, {name: persons, value: Peng, Eddie (1982- ), rank: 4, major: N}, {name: glocations, value: Hong Kong, rank: 5, major: N}, {name: creative_works, value: Love After Love (Movie), rank: 6, major: N}",2022-03-17T11:00:12+0000,292,‘Love After Love’ Review: Elegance Without a Center,,,Love After Love,,,,By Claire Shaffer,,Love After Love,2018-03-30,0,0,93,Drama,English,United States of America,5.6,19
https://www.nytimes.com/2022/03/17/movies/love-after-love-review.html,Ann Hui’s World War II-era film is lovely to look at but lacks emotional depth and resonance.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: organizations, value: MUBI Inc, rank: 2, major: N}, {name: persons, value: Hui, Ann, rank: 3, major: N}, {name: persons, value: Peng, Eddie (1982- ), rank: 4, major: N}, {name: glocations, value: Hong Kong, rank: 5, major: N}, {name: creative_works, value: Love After Love (Movie), rank: 6, major: N}",2022-03-17T11:00:12+0000,292,‘Love After Love’ Review: Elegance Without a Center,,,Love After Love,,,,By Claire Shaffer,,Love After Love,2021-10-22,0,0,144,Drama,Mandarin,China,5.6,24
https://www.nytimes.com/2022/03/17/movies/deep-water-review.html,An unhappy husband raises suspicions when his wife’s lovers begin to disappear.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Deep Water (Movie), rank: 2, major: N}, {name: persons, value: Affleck, Ben, rank: 3, major: N}, {name: persons, value: Lyne, Adrian, rank: 4, major: N}, {name: persons, value: de Armas, Ana, rank: 5, major: N}",2022-03-17T11:00:05+0000,534,‘Deep Water’ Review: Love and Loathing in New Orleans,,,A Non-Erotic Non-Thriller,,,,By Jeannette Catsoulis,,Deep Water,2022-03-18,4,0,116,"Drama, Mystery, Thriller",English,United States of America,5.761,1144
https://www.nytimes.com/2022/03/03/movies/lucy-and-desi-review.html,"This documentary, directed by Amy Poehler and about the dynamic duo behind “I Love Lucy,” favors the good times over the difficult ones.",The New York Times,"{name: subject, value: Documentary Films and Programs, rank: 1, major: N}, {name: persons, value: Ball, Lucille, rank: 2, major: N}, {name: persons, value: ARNAZ, DESI, rank: 3, major: N}, {name: persons, value: Poehler, Amy, rank: 4, major: N}, {name: creative_works, value: Lucy and Desi (Movie), rank: 5, major: N}, {name: subject, value: Television, rank: 6, major: N}, {name: subject, value: Actors and Actresses, rank: 7, major: N}, {name: subject, value: Content Type: Personal Profile, rank: 8, major: N}",2022-03-03T16:06:54+0000,279,‘Lucy and Desi’ Review: Love in the Time of Television,,,Lucy and Desi,,,,By Natalia Winkelman,,Lucy and Desi,2022-01-21,0,0,102,Documentary,English,United States of America,7.2,34
